,Order_ID,Date,Category,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount_Rate,Customer_Rating,Returned,Subcategory,Total_Price,Discount_Amount,Net_Sales,Shipping_Cost,Profit_Margin,Profit,Month,Day,Only_Month,Year,DayOfWeek
265,ORD-10265,1970-01-01 07:30:46,Books,Central,Regular,Cash on Delivery,6,128.17,0.2,4.0,False,Educational,769.02,153.804,615.216,0.0,0.26,159.95616,2024-12-01,1,12,2024,6
266,ORD-10266,1970-01-01 07:30:46,Home & Kitchen,South,Premium,Credit Card,1,124.45,0.2,4.0,True,Bedding,124.45,24.89,99.56,10.09,0.31,30.8636,2024-08-01,1,8,2024,3
267,ORD-10267,1970-01-01 07:30:45,Books,Central,Regular,Cash on Delivery,6,43.41,0.15,4.0,False,Comics,260.46,39.069,221.391,0.0,0.25,55.34775,2024-05-01,1,5,2024,2
268,ORD-10268,1970-01-01 07:30:46,Clothing,South,Regular,PayPal,3,101.69,0.15,1.0,False,Women,305.07,45.7605,259.3095,0.0,0.3,77.79285,2024-09-01,1,9,2024,6
269,ORD-10269,1970-01-01 07:30:45,Books,West,Premium,Cash on Delivery,8,282.22,0.15,2.0,False,Non-fiction,2257.76,338.664,1919.096,0.0,0.36,690.8745600000001,2024-04-01,1,4,2024,0
270,ORD-10270,1970-01-01 07:30:46,Electronics,North,Business,PayPal,6,152.77,0.15,5.0,False,Smartphones,916.6200000000001,137.493,779.1270000000001,0.0,0.29,225.94683,2024-11-01,1,11,2024,4
271,ORD-10271,1970-01-01 07:30:45,Clothing,West,Premium,PayPal,1,214.52,0.15,2.0,True,Children,214.52,32.178,182.342,14.51,0.39,71.11338,2024-07-01,1,7,2024,0
272,ORD-10272,1970-01-01 07:30:46,Home & Kitchen,Central,Regular,Bank Transfer,5,194.66,0.2,4.0,False,Kitchenware,973.3,194.66,778.64,0.0,0.37,288.0968,2024-08-01,1,8,2024,3
273,ORD-10273,1970-01-01 07:30:46,Electronics,West,Premium,PayPal,8,439.19,0.05,5.0,False,Cameras,3513.52,175.676,3337.844,0.0,0.27,901.21788,2025-01-01,1,1,2025,2
274,ORD-10274,1970-01-01 07:30:46,Clothing,West,Regular,PayPal,3,453.6,0.05,3.0,False,Accessories,1360.8,68.04,1292.76,0.0,0.28,361.9728000000001,2024-10-01,1,10,2024,1
275,ORD-10275,1970-01-01 07:30:46,Home & Kitchen,West,Regular,Debit Card,6,251.55,0.0,4.0,False,Furniture,1509.3,0.0,1509.3,0.0,0.28,422.6040000000001,2024-08-01,1,8,2024,3
276,ORD-10276,1970-01-01 07:30:46,Electronics,Central,Premium,Credit Card,5,171.78,0.05,4.0,False,Cameras,858.9,42.945,815.9549999999999,0.0,0.33,269.26515,2024-08-01,1,8,2024,3
277,ORD-10277,1970-01-01 07:30:45,Electronics,West,New,Bank Transfer,6,62.33,0.05,5.0,False,Accessories,373.98,18.699,355.281,0.0,0.26,92.37306000000001,2024-05-01,1,5,2024,2
278,ORD-10278,1970-01-01 07:30:46,Clothing,South,Premium,Bank Transfer,1,477.17,0.2,5.0,False,Men,477.17,95.43400000000001,381.736,0.0,0.39,148.87704,2024-07-01,1,7,2024,0
279,ORD-10279,1970-01-01 07:30:46,Sports,Central,New,Bank Transfer,7,39.51,0.15,4.0,True,Team Sports,276.57,41.48549999999999,235.0845,0.0,0.32,75.22704,2024-09-01,1,9,2024,6
280,ORD-10280,1970-01-01 07:30:45,Electronics,West,Regular,Debit Card,9,155.85,0.15,2.0,False,Smartphones,1402.65,210.3975,1192.2525,0.0,0.28,333.8307,2024-07-01,1,7,2024,0
281,ORD-10281,1970-01-01 07:30:45,Electronics,Central,Regular,PayPal,2,156.05,0.2,4.0,False,Cameras,312.1,62.42000000000001,249.68,0.0,0.33,82.3944,2024-06-01,1,6,2024,5
282,ORD-10282,1970-01-01 07:30:45,Home & Kitchen,East,New,Credit Card,5,167.0,0.05,4.0,False,Furniture,835.0,41.75,793.25,0.0,0.28,222.11,2024-07-01,1,7,2024,0
283,ORD-10283,1970-01-01 07:30:45,Books,South,Regular,Cash on Delivery,4,90.5,0.2,4.0,False,Non-fiction,362.0,72.4,289.6,0.0,0.36,104.256,2024-07-01,1,7,2024,0
284,ORD-10284,1970-01-01 07:30:46,Clothing,West,New,PayPal,6,393.75,0.0,1.0,False,Footwear,2362.5,0.0,2362.5,0.0,0.31,732.375,2025-03-01,1,3,2025,5
285,ORD-10285,1970-01-01 07:30:46,Clothing,East,New,Debit Card,6,70.02,0.15,3.0,False,Accessories,420.12,63.018,357.102,0.0,0.21,74.99141999999999,2024-12-01,1,12,2024,6
286,ORD-10286,1970-01-01 07:30:46,Sports,East,Regular,PayPal,2,321.1,0.1,5.0,True,Water Sports,642.2,64.22000000000001,577.98,0.0,0.24,138.7152,2024-11-01,1,11,2024,4
287,ORD-10287,1970-01-01 07:30:45,Sports,Central,Business,PayPal,2,70.68,0.0,4.0,False,Winter Sports,141.36,0.0,141.36,6.3,0.37,52.3032,2024-07-01,1,7,2024,0
288,ORD-10288,1970-01-01 07:30:45,Clothing,East,New,Debit Card,4,44.56,0.0,3.0,False,Footwear,178.24,0.0,178.24,15.53,0.31,55.2544,2024-07-01,1,7,2024,0
289,ORD-10289,1970-01-01 07:30:46,Sports,South,Premium,Bank Transfer,1,455.62,0.2,4.0,False,Outdoor,455.62,91.12400000000001,364.496,0.0,0.39,142.15344,2024-08-01,1,8,2024,3
290,ORD-10290,1970-01-01 07:30:46,Home & Kitchen,South,Premium,Bank Transfer,9,103.16,0.05,5.0,False,Kitchenware,928.4399999999999,46.422,882.0179999999999,0.0,0.21,185.22378,2025-03-01,1,3,2025,5
291,ORD-10291,1970-01-01 07:30:46,Clothing,North,Regular,Credit Card,7,412.41,0.15,4.0,False,Men,2886.87,433.0305,2453.8395,0.0,0.26,637.9982700000002,2025-04-01,1,4,2025,1
292,ORD-10292,1970-01-01 07:30:46,Sports,South,Business,Credit Card,7,276.87,0.1,3.0,False,Water Sports,1938.09,193.809,1744.281,0.0,0.24,418.62744,2025-03-01,1,3,2025,5
293,ORD-10293,1970-01-01 07:30:46,Clothing,East,Regular,Bank Transfer,3,48.15,0.0,2.0,False,Accessories,144.45,0.0,144.45,0.0,0.31,44.7795,2024-10-01,1,10,2024,1
294,ORD-10294,1970-01-01 07:30:46,Books,South,Business,Cash on Delivery,3,478.17,0.1,3.0,True,Children,1434.51,143.451,1291.059,0.0,0.28,361.49652,2025-02-01,1,2,2025,5
295,ORD-10295,1970-01-01 07:30:46,Electronics,Central,New,PayPal,1,131.01,0.05,5.0,False,Audio,131.01,6.5505,124.4595,7.12,0.23,28.625685,2024-09-01,1,9,2024,6
296,ORD-10296,1970-01-01 07:30:46,Clothing,North,New,Cash on Delivery,3,431.23,0.05,4.0,False,Footwear,1293.69,64.6845,1229.0055,0.0,0.33,405.571815,2024-10-01,1,10,2024,1
297,ORD-10297,1970-01-01 07:30:46,Electronics,East,New,PayPal,3,92.72,0.1,4.0,False,Audio,278.16,27.816,250.344,0.0,0.31,77.60663999999998,2024-09-01,1,9,2024,6
298,ORD-10298,1970-01-01 07:30:46,Sports,North,New,Bank Transfer,4,428.43,0.15,4.0,False,Winter Sports,1713.72,257.058,1456.662,0.0,0.25,364.1655,2024-09-01,1,9,2024,6
299,ORD-10299,1970-01-01 07:30:45,Electronics,East,Premium,Credit Card,4,16.48,0.05,4.0,False,Audio,65.92,3.296,62.624,14.24,0.3,18.7872,2024-06-01,1,6,2024,5
300,ORD-10300,1970-01-01 07:30:46,Clothing,Central,Premium,Credit Card,3,260.77,0.1,5.0,False,Accessories,782.31,78.231,704.079,0.0,0.35,246.42765,2025-01-01,1,1,2025,2
301,ORD-10301,1970-01-01 07:30:46,Books,North,Regular,Cash on Delivery,8,387.03,0.0,4.0,False,Comics,3096.24,0.0,3096.24,0.0,0.24,743.0975999999999,2025-01-01,1,1,2025,2
302,ORD-10302,1970-01-01 07:30:46,Sports,West,Business,Credit Card,8,468.05,0.1,2.0,False,Team Sports,3744.4,374.4400000000001,3369.96,0.0,0.26,876.1896,2025-01-01,1,1,2025,2
303,ORD-10303,1970-01-01 07:30:46,Clothing,East,New,Bank Transfer,1,455.51,0.1,2.0,False,Men,455.51,45.551,409.959,0.0,0.27,110.68893,2024-08-01,1,8,2024,3
304,ORD-10304,1970-01-01 07:30:46,Sports,West,New,Cash on Delivery,7,411.62,0.2,4.0,False,Winter Sports,2881.34,576.268,2305.072,0.0,0.35,806.7752,2024-10-01,1,10,2024,1
305,ORD-10305,1970-01-01 07:30:46,Home & Kitchen,North,Business,PayPal,2,445.21,0.05,5.0,False,Appliances,890.42,44.521,845.899,0.0,0.37,312.98263,2024-08-01,1,8,2024,3
306,ORD-10306,1970-01-01 07:30:45,Electronics,West,Business,Credit Card,1,107.62,0.15,3.0,False,Audio,107.62,16.143,91.477,5.89,0.28,25.61356,2024-05-01,1,5,2024,2
307,ORD-10307,1970-01-01 07:30:46,Home & Kitchen,West,Regular,Debit Card,3,149.25,0.15,5.0,False,Appliances,447.75,67.1625,380.5875,0.0,0.26,98.95275,2024-09-01,1,9,2024,6
308,ORD-10308,1970-01-01 07:30:45,Clothing,North,Business,Credit Card,4,151.59,0.2,5.0,False,Footwear,606.36,121.272,485.088,0.0,0.38,184.33344,2024-04-01,1,4,2024,0
309,ORD-10309,1970-01-01 07:30:46,Books,Central,New,PayPal,6,194.76,0.15,3.0,False,Children,1168.56,175.284,993.276,0.0,0.4,397.3104,2024-11-01,1,11,2024,4
310,ORD-10310,1970-01-01 07:30:46,Sports,West,New,Cash on Delivery,5,202.73,0.1,1.0,False,Winter Sports,1013.65,101.365,912.285,0.0,0.33,301.05405,2024-09-01,1,9,2024,6
311,ORD-10311,1970-01-01 07:30:45,Electronics,West,New,PayPal,4,276.83,0.2,2.0,False,Smartphones,1107.32,221.464,885.856,0.0,0.4,354.3424,2024-05-01,1,5,2024,2
312,ORD-10312,1970-01-01 07:30:46,Sports,Central,New,Debit Card,8,88.34,0.0,4.0,False,Winter Sports,706.72,0.0,706.72,0.0,0.33,233.2176,2024-11-01,1,11,2024,4
313,ORD-10313,1970-01-01 07:30:46,Clothing,West,New,Bank Transfer,4,348.71,0.05,3.0,False,Footwear,1394.84,69.742,1325.098,0.0,0.35,463.7843,2025-03-01,1,3,2025,5
314,ORD-10314,1970-01-01 07:30:45,Sports,West,Regular,Credit Card,2,92.11,0.05,4.0,False,Fitness,184.22,9.211,175.009,15.45,0.28,49.00252,2024-05-01,1,5,2024,2
315,ORD-10315,1970-01-01 07:30:46,Electronics,West,New,Cash on Delivery,3,162.05,0.05,4.0,False,Cameras,486.15,24.3075,461.8425,0.0,0.29,133.934325,2024-12-01,1,12,2024,6
316,ORD-10316,1970-01-01 07:30:46,Clothing,South,Regular,Bank Transfer,6,256.64,0.1,4.0,False,Men,1539.84,153.984,1385.856,0.0,0.23,318.74688,2025-01-01,1,1,2025,2
317,ORD-10317,1970-01-01 07:30:45,Sports,Central,New,PayPal,8,400.26,0.0,2.0,False,Water Sports,3202.08,0.0,3202.08,0.0,0.36,1152.7488,2024-04-01,1,4,2024,0
318,ORD-10318,1970-01-01 07:30:46,Books,West,Premium,Cash on Delivery,8,372.34,0.2,4.0,False,Children,2978.72,595.744,2382.976,0.0,0.39,929.3606399999999,2024-11-01,1,11,2024,4
319,ORD-10319,1970-01-01 07:30:46,Clothing,Central,Premium,Bank Transfer,9,326.31,0.2,4.0,False,Children,2936.79,587.3580000000001,2349.432,0.0,0.32,751.81824,2025-01-01,1,1,2025,2
320,ORD-10320,1970-01-01 07:30:46,Clothing,East,Premium,Cash on Delivery,7,86.33,0.05,4.0,False,Accessories,604.31,30.2155,574.0944999999999,0.0,0.27,155.005515,2025-01-01,1,1,2025,2
321,ORD-10321,1970-01-01 07:30:45,Books,East,Premium,Debit Card,2,278.05,,5.0,False,Non-fiction,556.1,0.0,556.1,0.0,0.23,127.903,2024-07-01,1,7,2024,0
322,ORD-10322,1970-01-01 07:30:46,Home & Kitchen,West,Regular,Debit Card,8,52.85,0.0,3.0,False,Kitchenware,422.8,0.0,422.8,0.0,0.25,105.7,2025-01-01,1,1,2025,2
323,ORD-10323,1970-01-01 07:30:46,Electronics,Central,Regular,Credit Card,7,194.91,0.0,5.0,False,Cameras,1364.37,0.0,1364.37,0.0,0.25,341.0925,2025-02-01,1,2,2025,5
324,ORD-10324,1970-01-01 07:30:46,Home & Kitchen,Central,Business,Credit Card,8,212.62,0.15,4.0,False,Bedding,1700.96,255.144,1445.816,0.0,0.32,462.66112,2025-01-01,1,1,2025,2
325,ORD-10325,1970-01-01 07:30:46,Sports,Central,New,Debit Card,3,29.51,0.15,4.0,False,Team Sports,88.53,13.2795,75.2505,0.0,0.39,29.347695,2024-08-01,1,8,2024,3
326,ORD-10326,1970-01-01 07:30:45,Books,South,Premium,Cash on Delivery,7,144.25,0.05,4.0,False,Fiction,1009.75,50.4875,959.2625,0.0,0.21,201.445125,2024-04-01,1,4,2024,0
327,ORD-10327,1970-01-01 07:30:45,Home & Kitchen,East,Regular,Debit Card,9,478.27,0.0,4.0,False,Kitchenware,4304.43,0.0,4304.43,0.0,0.2,860.8860000000001,2024-05-01,1,5,2024,2
328,ORD-10328,1970-01-01 07:30:46,Clothing,Central,New,Credit Card,3,477.28,,2.0,False,Men,1431.84,0.0,1431.84,0.0,0.32,458.1888,2024-10-01,1,10,2024,1
329,ORD-10329,1970-01-01 07:30:45,Sports,Central,New,Debit Card,6,182.64,0.2,4.0,False,Water Sports,1095.84,219.168,876.6719999999999,0.0,0.26,227.93472,2024-05-01,1,5,2024,2
330,ORD-10330,1970-01-01 07:30:45,Sports,South,Regular,Debit Card,2,31.12,0.2,4.0,False,Outdoor,62.24,12.448,49.792,11.57,0.38,18.92096,2024-04-01,1,4,2024,0
331,ORD-10331,1970-01-01 07:30:46,Home & Kitchen,South,Premium,Cash on Delivery,2,97.76,0.05,4.0,False,Decor,195.52,9.776000000000002,185.744,10.32,0.27,50.15088,2024-09-01,1,9,2024,6
332,ORD-10332,1970-01-01 07:30:46,Home & Kitchen,Central,Business,Bank Transfer,5,202.19,0.0,3.0,True,Appliances,1010.95,0.0,1010.95,0.0,0.26,262.847,2024-11-01,1,11,2024,4
333,ORD-10333,1970-01-01 07:30:46,Books,North,New,Credit Card,5,474.41,0.05,5.0,False,Comics,2372.05,118.6025,2253.4475,0.0,0.25,563.361875,2024-09-01,1,9,2024,6
334,ORD-10334,1970-01-01 07:30:45,Electronics,Central,Business,Cash on Delivery,7,79.19,0.2,4.0,False,Accessories,554.3299999999999,110.866,443.4639999999999,0.0,0.23,101.99672,2024-05-01,1,5,2024,2
335,ORD-10335,1970-01-01 07:30:45,Home & Kitchen,Central,Premium,Debit Card,2,384.12,0.2,2.0,True,Bedding,768.24,153.648,614.592,0.0,0.32,196.66944,2024-04-01,1,4,2024,0
336,ORD-10336,1970-01-01 07:30:45,Home & Kitchen,South,Premium,Debit Card,7,63.25,0.15,4.0,True,Appliances,442.75,66.4125,376.3375,0.0,0.23,86.557625,2024-07-01,1,7,2024,0
337,ORD-10337,1970-01-01 07:30:46,Clothing,South,Business,Bank Transfer,5,490.82,0.05,5.0,False,Footwear,2454.1,122.705,2331.395,0.0,0.28,652.7906,2024-11-01,1,11,2024,4
338,ORD-10338,1970-01-01 07:30:45,Sports,Central,Premium,Credit Card,6,196.99,,5.0,False,Winter Sports,1181.94,59.09700000000001,1122.843,0.0,0.29,325.62447,2024-05-01,1,5,2024,2
339,ORD-10339,1970-01-01 07:30:46,Electronics,Central,New,Credit Card,8,389.86,0.0,4.0,False,Smartphones,3118.88,0.0,3118.88,0.0,0.2,623.7760000000001,2025-01-01,1,1,2025,2
340,ORD-10340,1970-01-01 07:30:46,Clothing,Central,Business,PayPal,4,177.87,0.0,5.0,False,Footwear,711.48,0.0,711.48,0.0,0.2,142.296,2025-03-01,1,3,2025,5
341,ORD-10341,1970-01-01 07:30:46,Books,South,Premium,Credit Card,7,317.56,0.15,3.0,False,Educational,2222.92,333.438,1889.482,0.0,0.3,566.8446,2025-01-01,1,1,2025,2
342,ORD-10342,1970-01-01 07:30:46,Books,Central,Business,Bank Transfer,6,104.09,0.1,4.0,False,Non-fiction,624.54,62.454,562.086,0.0,0.34,191.10924,2024-09-01,1,9,2024,6
343,ORD-10343,1970-01-01 07:30:45,Home & Kitchen,Central,New,PayPal,2,81.55,0.1,5.0,False,Appliances,163.1,16.31,146.79,15.73,0.39,57.2481,2024-07-01,1,7,2024,0
344,ORD-10344,1970-01-01 07:30:45,Home & Kitchen,West,Premium,PayPal,8,469.65,0.1,5.0,False,Decor,3757.2,375.72,3381.48,0.0,0.24,811.5551999999999,2024-07-01,1,7,2024,0
345,ORD-10345,1970-01-01 07:30:46,Books,North,New,Debit Card,9,459.65,0.05,4.0,False,Children,4136.849999999999,206.8425,3930.0075,0.0,0.22,864.60165,2024-10-01,1,10,2024,1
346,ORD-10346,1970-01-01 07:30:45,Home & Kitchen,East,Premium,Debit Card,5,444.86,0.05,5.0,False,Furniture,2224.3,111.215,2113.085,0.0,0.21,443.74785,2024-07-01,1,7,2024,0
347,ORD-10347,1970-01-01 07:30:46,Electronics,North,Regular,Credit Card,4,316.46,0.2,2.0,True,Audio,1265.84,253.168,1012.672,0.0,0.29,293.67488,2024-10-01,1,10,2024,1
348,ORD-10348,1970-01-01 07:30:46,Home & Kitchen,West,Premium,PayPal,6,406.05,0.05,5.0,False,Furniture,2436.3,121.815,2314.485,0.0,0.32,740.6352,2024-12-01,1,12,2024,6
349,ORD-10349,1970-01-01 07:30:46,Sports,East,Business,Debit Card,8,43.83,0.05,3.0,True,Fitness,350.64,17.532,333.108,0.0,0.37,123.24996,2024-09-01,1,9,2024,6
350,ORD-10350,1970-01-01 07:30:46,Home & Kitchen,Central,Premium,Bank Transfer,3,174.05,0.05,3.0,False,Appliances,522.1500000000001,26.10750000000001,496.0425000000001,0.0,0.34,168.65445,2024-12-01,1,12,2024,6
351,ORD-10351,1970-01-01 07:30:46,Clothing,West,New,Debit Card,1,163.71,0.15,3.0,False,Men,163.71,24.5565,139.1535,9.74,0.24,33.39684,2025-02-01,1,2,2025,5
352,ORD-10352,1970-01-01 07:30:46,Electronics,Central,New,Debit Card,4,321.47,0.05,4.0,False,Smartphones,1285.88,64.29400000000001,1221.586,0.0,0.29,354.25994,2024-08-01,1,8,2024,3
353,ORD-10353,1970-01-01 07:30:45,Clothing,South,Premium,PayPal,4,184.42,0.0,3.0,False,Accessories,737.68,0.0,737.68,0.0,0.38,280.3184,2024-04-01,1,4,2024,0
354,ORD-10354,1970-01-01 07:30:46,Clothing,West,Business,PayPal,1,82.77,0.0,3.0,False,Children,82.77,0.0,82.77,10.95,0.27,22.3479,2025-01-01,1,1,2025,2
355,ORD-10355,1970-01-01 07:30:46,Sports,South,Regular,Cash on Delivery,9,302.27,0.2,2.0,False,Team Sports,2720.43,544.086,2176.344,0.0,0.3,652.9032,2024-11-01,1,11,2024,4
356,ORD-10356,1970-01-01 07:30:45,Electronics,West,Business,Bank Transfer,3,409.05,0.15,3.0,False,Audio,1227.15,184.0725,1043.0775,0.0,0.39,406.8002250000001,2024-05-01,1,5,2024,2
357,ORD-10357,1970-01-01 07:30:45,Electronics,West,Regular,PayPal,5,197.24,0.0,4.0,True,Accessories,986.2,0.0,986.2,0.0,0.35,345.17,2024-05-01,1,5,2024,2
358,ORD-10358,1970-01-01 07:30:46,Electronics,South,New,Credit Card,6,74.81,,4.0,False,Audio,448.86,67.329,381.531,0.0,0.35,133.53585,2025-02-01,1,2,2025,5
359,ORD-10359,1970-01-01 07:30:46,Electronics,East,Business,Bank Transfer,8,106.38,0.15,3.0,False,Cameras,851.04,127.656,723.384,0.0,0.25,180.846,2025-03-01,1,3,2025,5
360,ORD-10360,1970-01-01 07:30:46,Electronics,North,Regular,Bank Transfer,6,126.37,0.2,4.0,False,Accessories,758.22,151.644,606.576,0.0,0.28,169.84128,2024-09-01,1,9,2024,6
361,ORD-10361,1970-01-01 07:30:46,Sports,Central,Premium,PayPal,3,156.95,0.15,5.0,False,Winter Sports,470.85,70.6275,400.2225,0.0,0.22,88.04894999999999,2025-01-01,1,1,2025,2
362,ORD-10362,1970-01-01 07:30:45,Home & Kitchen,West,New,Bank Transfer,6,324.97,0.05,5.0,False,Decor,1949.82,97.49100000000001,1852.329,0.0,0.32,592.7452800000001,2024-07-01,1,7,2024,0
363,ORD-10363,1970-01-01 07:30:46,Clothing,Central,Premium,PayPal,1,304.46,0.15,3.0,False,Children,304.46,45.669,258.791,0.0,0.22,56.93402,2025-01-01,1,1,2025,2
364,ORD-10364,1970-01-01 07:30:46,Electronics,South,New,Debit Card,4,351.08,0.2,4.0,False,Cameras,1404.32,280.864,1123.456,0.0,0.37,415.6787199999999,2025-03-01,1,3,2025,5
365,ORD-10365,1970-01-01 07:30:46,Home & Kitchen,Central,Business,Cash on Delivery,6,187.63,0.2,3.0,False,Furniture,1125.78,225.156,900.624,0.0,0.36,324.22464,2024-08-01,1,8,2024,3
366,ORD-10366,1970-01-01 07:30:46,Home & Kitchen,South,Business,Debit Card,7,413.76,0.2,2.0,False,Furniture,2896.32,579.264,2317.056,0.0,0.31,718.2873599999999,2024-08-01,1,8,2024,3
367,ORD-10367,1970-01-01 07:30:46,Clothing,Central,New,PayPal,3,110.0,0.0,3.0,False,Men,330.0,0.0,330.0,0.0,0.23,75.9,2024-09-01,1,9,2024,6
368,ORD-10368,1970-01-01 07:30:46,Sports,North,New,PayPal,9,239.83,0.05,5.0,False,Fitness,2158.47,107.9235,2050.5465,0.0,0.21,430.6147650000001,2024-12-01,1,12,2024,6
369,ORD-10369,1970-01-01 07:30:45,Books,North,New,Debit Card,7,402.46,0.0,3.0,False,Children,2817.22,0.0,2817.22,0.0,0.36,1014.1992,2024-07-01,1,7,2024,0
370,ORD-10370,1970-01-01 07:30:46,Books,North,Business,Credit Card,1,98.28,0.1,2.0,False,Non-fiction,98.28,9.828000000000001,88.452,7.54,0.32,28.30464,2025-01-01,1,1,2025,2
371,ORD-10371,1970-01-01 07:30:46,Home & Kitchen,North,Regular,Credit Card,2,63.83,0.05,2.0,False,Bedding,127.66,6.383,121.277,17.48,0.34,41.23418,2024-12-01,1,12,2024,6
372,ORD-10372,1970-01-01 07:30:46,Clothing,North,Premium,Credit Card,1,443.01,,5.0,False,Women,443.01,66.4515,376.5585,0.0,0.26,97.90521,2024-09-01,1,9,2024,6
373,ORD-10373,1970-01-01 07:30:45,Books,North,Premium,PayPal,9,178.04,0.2,4.0,False,Non-fiction,1602.36,320.472,1281.888,0.0,0.3,384.5664,2024-05-01,1,5,2024,2
374,ORD-10374,1970-01-01 07:30:46,Home & Kitchen,South,Business,Bank Transfer,9,345.1,0.1,3.0,False,Kitchenware,3105.9,310.59,2795.31,0.0,0.35,978.3584999999999,2024-09-01,1,9,2024,6
375,ORD-10375,1970-01-01 07:30:46,Sports,West,Premium,PayPal,7,22.42,0.05,4.0,True,Fitness,156.94,7.847,149.093,6.11,0.29,43.23696999999999,2024-12-01,1,12,2024,6
376,ORD-10376,1970-01-01 07:30:45,Books,Central,New,Bank Transfer,3,348.12,0.0,4.0,True,Children,1044.36,0.0,1044.36,0.0,0.32,334.1952000000001,2024-04-01,1,4,2024,0
377,ORD-10377,1970-01-01 07:30:46,Home & Kitchen,North,Regular,Debit Card,5,164.89,0.2,4.0,False,Furniture,824.4499999999999,164.89,659.56,0.0,0.36,237.4416,2025-03-01,1,3,2025,5
378,ORD-10378,1970-01-01 07:30:46,Home & Kitchen,South,Premium,Cash on Delivery,4,37.31,0.0,3.0,False,Furniture,149.24,0.0,149.24,6.43,0.24,35.8176,2025-01-01,1,1,2025,2
379,ORD-10379,1970-01-01 07:30:45,Electronics,South,Regular,Bank Transfer,7,308.81,0.05,5.0,False,Laptops,2161.67,108.0835,2053.5865,0.0,0.21,431.253165,2024-04-01,1,4,2024,0
380,ORD-10380,1970-01-01 07:30:46,Sports,South,New,Credit Card,9,127.99,,3.0,False,Water Sports,1151.91,57.59549999999999,1094.3145,0.0,0.31,339.237495,2025-02-01,1,2,2025,5
381,ORD-10381,1970-01-01 07:30:46,Electronics,West,Premium,PayPal,2,199.54,0.1,4.0,True,Smartphones,399.08,39.908,359.172,0.0,0.21,75.42612,2025-02-01,1,2,2025,5
382,ORD-10382,1970-01-01 07:30:45,Clothing,Central,Business,Debit Card,8,49.48,0.15,1.0,False,Accessories,395.84,59.37599999999999,336.464,0.0,0.35,117.7624,2024-05-01,1,5,2024,2
383,ORD-10383,1970-01-01 07:30:46,Electronics,West,Regular,Credit Card,9,82.11,0.0,4.0,False,Cameras,738.99,0.0,738.99,0.0,0.34,251.2566,2024-09-01,1,9,2024,6
384,ORD-10384,1970-01-01 07:30:45,Electronics,East,New,Debit Card,9,156.01,0.1,4.0,False,Smartphones,1404.09,140.409,1263.681,0.0,0.38,480.19878,2024-04-01,1,4,2024,0
385,ORD-10385,1970-01-01 07:30:46,Books,South,Regular,Cash on Delivery,7,53.98,0.2,4.0,False,Non-fiction,377.86,75.57199999999999,302.288,0.0,0.33,99.75504,2025-02-01,1,2,2025,5
386,ORD-10386,1970-01-01 07:30:46,Home & Kitchen,East,Premium,PayPal,9,456.3,0.15,2.0,False,Appliances,4106.7,616.005,3490.695,0.0,0.21,733.04595,2024-12-01,1,12,2024,6
387,ORD-10387,1970-01-01 07:30:46,Sports,North,Premium,PayPal,9,12.96,0.1,5.0,True,Team Sports,116.64,11.664,104.976,5.92,0.25,26.244,2024-08-01,1,8,2024,3
388,ORD-10388,1970-01-01 07:30:46,Electronics,North,Business,Cash on Delivery,3,247.09,0.0,4.0,False,Audio,741.27,0.0,741.27,0.0,0.36,266.8572,2024-08-01,1,8,2024,3
389,ORD-10389,1970-01-01 07:30:45,Sports,West,New,PayPal,4,70.39,0.05,4.0,False,Outdoor,281.56,14.078,267.482,0.0,0.23,61.52086000000001,2024-07-01,1,7,2024,0
390,ORD-10390,1970-01-01 07:30:46,Electronics,Central,New,Bank Transfer,2,160.76,0.2,5.0,False,Accessories,321.52,64.304,257.216,0.0,0.34,87.45344000000001,2025-03-01,1,3,2025,5
391,ORD-10391,1970-01-01 07:30:46,Clothing,East,Business,Debit Card,3,463.77,0.0,4.0,False,Accessories,1391.31,0.0,1391.31,0.0,0.36,500.8715999999999,2025-02-01,1,2,2025,5
392,ORD-10392,1970-01-01 07:30:46,Electronics,Central,Business,Credit Card,5,89.23,0.15,4.0,False,Cameras,446.15,66.9225,379.2275,0.0,0.27,102.391425,2025-01-01,1,1,2025,2
393,ORD-10393,1970-01-01 07:30:46,Books,West,New,Cash on Delivery,5,483.26,0.15,4.0,False,Comics,2416.3,362.445,2053.855,0.0,0.26,534.0023,2024-11-01,1,11,2024,4
394,ORD-10394,1970-01-01 07:30:46,Home & Kitchen,North,Regular,Bank Transfer,6,110.84,0.05,4.0,False,Furniture,665.04,33.252,631.788,0.0,0.31,195.85428,2025-03-01,1,3,2025,5
395,ORD-10395,1970-01-01 07:30:45,Clothing,Central,Regular,Credit Card,7,373.37,0.05,5.0,False,Footwear,2613.59,130.6795,2482.9105,0.0,0.37,918.676885,2024-05-01,1,5,2024,2
396,ORD-10396,1970-01-01 07:30:46,Electronics,Central,Business,Credit Card,7,277.87,0.2,3.0,False,Accessories,1945.09,389.018,1556.072,0.0,0.24,373.45728,2024-08-01,1,8,2024,3
397,ORD-10397,1970-01-01 07:30:46,Sports,North,Regular,Cash on Delivery,1,443.39,,4.0,False,Water Sports,443.39,88.678,354.712,0.0,0.39,138.33768,2024-10-01,1,10,2024,1
